Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"200899 (구운김, 조미김)",27.977,$7.98,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27977,FALSE,8,kg,"27,977",FALSE,"27,977",FALSE,0,FALSE,223385.633,,223385.633,0,TRUE,FALSE,$7.98
,"200899 (구운김, 조미김)",119.582,$7.32,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119582,FALSE,8,kg,"119,582",FALSE,"119,582",FALSE,0,FALSE,875891.413,,875891.413,0,TRUE,FALSE,$7.32
,"200899 (구운김, 조미김)",0.12,$15.05,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,682,SAU,Saudi Arabia,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120,FALSE,8,kg,120,FALSE,120,FALSE,0,FALSE,1806.476,,1806.476,0,TRUE,FALSE,$15.05
,"200899 (구운김, 조미김)",22.571,$2.60,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22571,FALSE,8,kg,"22,571",FALSE,"22,571",FALSE,0,FALSE,58625.16,,58625.16,0,TRUE,FALSE,$2.60
,"200899 (구운김, 조미김)",20.146,$4.86,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20146,FALSE,8,kg,"20,146",FALSE,"20,146",FALSE,0,FALSE,97943.973,,97943.973,0,TRUE,FALSE,$4.86
,"200899 (구운김, 조미김)",104.269,$4.20,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,104269,FALSE,8,kg,"104,269",FALSE,"104,269",FALSE,0,FALSE,437676.046,,437676.046,0,TRUE,FALSE,$4.20
,"200899 (구운김, 조미김)",131.79,$7.87,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,131790,FALSE,8,kg,"131,790",FALSE,"131,790",FALSE,0,FALSE,1036636.208,,1036636.208,0,TRUE,FALSE,$7.87
,"200899 (구운김, 조미김)",0.029,$31.11,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29,FALSE,8,kg,29,FALSE,29,FALSE,0,FALSE,902.082,,902.082,0,TRUE,FALSE,$31.11
,"200899 (구운김, 조미김)",1077.054041,$5.13,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,764,THA,Thailand,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1077054.041,TRUE,-1,N/A,0,FALSE,"1,077,054",TRUE,0,FALSE,5525898.333,,5525898.333,6,TRUE,FALSE,$5.13
,"200899 (구운김, 조미김)",3.264,$14.09,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3264,FALSE,8,kg,"3,264",FALSE,"3,264",FALSE,0,FALSE,45978.412,,45978.412,0,TRUE,FALSE,$14.09
,"200899 (구운김, 조미김)",40.902,$9.67,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40902,FALSE,8,kg,"40,902",FALSE,"40,902",FALSE,0,FALSE,395470.186,,395470.186,0,TRUE,FALSE,$9.67
,"200899 (구운김, 조미김)",5.741,$8.67,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5741,FALSE,8,kg,"5,741",FALSE,"5,741",FALSE,0,FALSE,49756.232,,49756.232,0,TRUE,FALSE,$8.67
,"200899 (구운김, 조미김)",60.597,$12.29,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60597,FALSE,8,kg,"60,597",FALSE,"60,597",FALSE,0,FALSE,744755.458,,744755.458,0,TRUE,FALSE,$12.29
,"200899 (구운김, 조미김)",0.202,$43.86,,C,A,20250101,2025,52,2025,344,HKG,"China, Hong Kong SAR",M,Import,858,URY,Uruguay,0,W00,World,H6,HS,TRUE,"200899 (구운김, 조미김)","Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,202,FALSE,8,kg,202,FALSE,202,FALSE,0,FALSE,8859.162,,8859.162,0,TRUE,FALSE,$43.86
,"121221 (건조김, 마른김)",0,#DIV/0!,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,"12,876",FALSE,,FALSE,0,FALSE,266941.949,,266941.949,0,FALSE,TRUE,#DIV/0!
,"121221 (건조김, 마른김)",0.014,$794.31,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,36,AUS,Australia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14,FALSE,8,kg,14,FALSE,14,FALSE,0,FALSE,11120.327,,11120.327,0,FALSE,TRUE,$794.31
,"121221 (건조김, 마른김)",0.0572,$37.19,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57.2,FALSE,8,kg,57,FALSE,57,FALSE,0,FALSE,2127.34,,2127.34,0,FALSE,TRUE,$37.19
,"121221 (건조김, 마른김)",4.6,$13.58,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4600,FALSE,8,kg,"4,600",FALSE,"4,950",FALSE,0,FALSE,62474.045,,62474.045,0,FALSE,TRUE,$12.62
,"121221 (건조김, 마른김)",1.750765,$6.94,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1750.765,FALSE,8,kg,"1,751",FALSE,"2,131",FALSE,0,FALSE,12150.594,,12150.594,0,FALSE,TRUE,$5.70
,"121221 (건조김, 마른김)",0.096,$27.64,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96,FALSE,8,kg,96,FALSE,99,FALSE,0,FALSE,2653.033,,2653.033,0,FALSE,TRUE,$26.80
,"121221 (건조김, 마른김)",1.0133,$34.77,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1013.3,FALSE,8,kg,"1,013",FALSE,"1,013",FALSE,0,FALSE,35232.365,,35232.365,0,FALSE,TRUE,$34.77
,"121221 (건조김, 마른김)",0.063,$15.90,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63,FALSE,8,kg,63,FALSE,63,FALSE,0,FALSE,1001.938,,1001.938,0,FALSE,TRUE,$15.90
,"121221 (건조김, 마른김)",0.001,$11.79,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,352,ISL,Iceland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,11.787,,11.787,0,FALSE,TRUE,$11.79
,"121221 (건조김, 마른김)",0,#DIV/0!,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,2,FALSE,,FALSE,0,FALSE,0.003,,0.003,0,FALSE,TRUE,#DIV/0!
,"121221 (건조김, 마른김)",0.165,$11.31,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,165,FALSE,8,kg,165,FALSE,190,FALSE,0,FALSE,1865.938,,1865.938,0,FALSE,TRUE,$9.82
,"121221 (건조김, 마른김)",0.539,$21.52,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,539,FALSE,8,kg,539,FALSE,539,FALSE,0,FALSE,11597.997,,11597.997,0,FALSE,TRUE,$21.52
,"121221 (건조김, 마른김)",1.101,$30.28,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1101,FALSE,8,kg,"1,101",FALSE,"1,127",FALSE,0,FALSE,33335.609,,33335.609,0,FALSE,TRUE,$29.58
,"121221 (건조김, 마른김)",0.001,$5.99,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,5.993,,5.993,0,FALSE,TRUE,$5.99
,"121221 (건조김, 마른김)",0.72946,$15.16,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,729.46,FALSE,8,kg,729,FALSE,916,FALSE,0,FALSE,11056.782,,11056.782,0,FALSE,TRUE,$12.06
,"121221 (건조김, 마른김)",0.0519,$33.31,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51.9,FALSE,8,kg,52,FALSE,60,FALSE,0,FALSE,1728.863,,1728.863,0,FALSE,TRUE,$28.99
,"121221 (건조김, 마른김)",0.494,$53.33,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,494,FALSE,8,kg,494,FALSE,554,FALSE,0,FALSE,26343.111,,26343.111,0,FALSE,TRUE,$47.55
,"121221 (건조김, 마른김)",0.1024,$21.59,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102.4,FALSE,8,kg,102,FALSE,102,FALSE,0,FALSE,2210.872,,2210.872,0,FALSE,TRUE,$21.59
,"121221 (건조김, 마른김)",0.004,$16.96,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,764,THA,Thailand,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,67.832,,67.832,0,FALSE,TRUE,$16.96
,"121221 (건조김, 마른김)",0.000056,$17.86,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.056,TRUE,8,kg,0,FALSE,0,TRUE,0,FALSE,1,,1,6,FALSE,TRUE,$17.86
,"121221 (건조김, 마른김)",2.074,$24.58,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2074,FALSE,8,kg,"2,074",FALSE,"3,236",FALSE,0,FALSE,50984.502,,50984.502,0,FALSE,TRUE,$15.76
,"121221 (건조김, 마른김)",0.017,$57.18,,C,A,20250101,2025,52,2025,348,HUN,Hungary,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17,FALSE,8,kg,17,FALSE,17,FALSE,0,FALSE,972.019,,972.019,0,FALSE,TRUE,$57.18
,"121221 (건조김, 마른김)",17.102492,$28.81,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17102.492,TRUE,-1,N/A,0,FALSE,"17,102",TRUE,0,FALSE,492706.777,460429.475,492706.777,6,FALSE,TRUE,$28.81
,"121221 (건조김, 마른김)",0.029892,$74.54,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.892,TRUE,-1,N/A,0,FALSE,30,TRUE,0,FALSE,2228.087,2008.01,2228.087,6,TRUE,FALSE,$74.54
,"121221 (건조김, 마른김)",5.553,$8.08,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5553,FALSE,8,kg,"5,553",FALSE,"5,553",FALSE,0,FALSE,44893.845,42917.601,44893.845,0,TRUE,FALSE,$8.08
,"121221 (건조김, 마른김)",0.001,$127.76,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,127.762,117.727,127.762,0,TRUE,FALSE,$127.76
,"121221 (건조김, 마른김)",0.312,$12.82,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,312,FALSE,8,kg,312,FALSE,312,FALSE,0,FALSE,3998.409,3602.493,3998.409,0,TRUE,FALSE,$12.82
,"121221 (건조김, 마른김)",0.003,$56.49,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,233,EST,Estonia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,169.462,154.288,169.462,0,TRUE,FALSE,$56.49
,"121221 (건조김, 마른김)",0.005194,$64.65,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.194,TRUE,-1,N/A,0,FALSE,5,TRUE,0,FALSE,335.818,302.885,335.818,6,TRUE,FALSE,$64.65
,"121221 (건조김, 마른김)",0.021129,$54.77,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21.129,TRUE,-1,N/A,0,FALSE,21,TRUE,0,FALSE,1157.289,1035,1157.289,6,TRUE,FALSE,$54.77
,"121221 (건조김, 마른김)",0.004,$84.71,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,338.854,237.236,338.854,0,TRUE,FALSE,$84.71
,"121221 (건조김, 마른김)",0.012,$82.71,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12,FALSE,8,kg,12,FALSE,12,FALSE,0,FALSE,992.552,913.629,992.552,0,TRUE,FALSE,$82.71
,"121221 (건조김, 마른김)",0.102,$24.34,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102,FALSE,8,kg,102,FALSE,102,FALSE,0,FALSE,2482.693,2283.614,2482.693,0,TRUE,FALSE,$24.34
,"121221 (건조김, 마른김)",8.214,$20.47,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8214,FALSE,8,kg,"8,214",FALSE,"8,214",FALSE,0,FALSE,168133.278,154978.412,168133.278,0,TRUE,FALSE,$20.47
,"121221 (건조김, 마른김)",0.003,$24.07,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,72.212,60.954,72.212,0,TRUE,FALSE,$24.07
,"121221 (건조김, 마른김)",0.257,$23.59,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,257,FALSE,8,kg,257,FALSE,257,FALSE,0,FALSE,6061.892,5616.382,6061.892,0,TRUE,FALSE,$23.59
,"121221 (건조김, 마른김)",0.004,$269.32,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,579,NOR,Norway,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,1077.299,1004.768,1077.299,0,TRUE,FALSE,$269.32
,"121221 (건조김, 마른김)",0.00032,$28.83,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.32,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,9.226,9.133,9.226,6,TRUE,FALSE,$28.83
,"121221 (건조김, 마른김)",0.001,$29.45,,C,A,20250101,2025,52,2025,352,ISL,Iceland,M,Import,662,LCA,Saint Lucia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,29.453,29.453,29.453,0,TRUE,FALSE,$29.45
