Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"200899 (구운김, 조미김)",427.8359,$22.86,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,427835.9,FALSE,8,kg,"427,836",FALSE,"427,836",FALSE,0,FALSE,,"$9,779,373.00","$9,779,373.00",0,TRUE,FALSE,$22.86
,"200899 (구운김, 조미김)",7492.584,$21.48,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7492584,FALSE,8,kg,"7,492,584",FALSE,"7,492,584",FALSE,0,FALSE,,"$160,966,892.00","$160,966,892.00",0,TRUE,FALSE,$21.48
,"200899 (구운김, 조미김)",0.53,$28.17,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,530,FALSE,8,kg,530,FALSE,530,FALSE,0,FALSE,,"$14,932.00","$14,932.00",0,TRUE,FALSE,$28.17
,"200899 (구운김, 조미김)",4.464,$23.52,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,860,UZB,Uzbekistan,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4464,FALSE,8,kg,"4,464",FALSE,"4,464",FALSE,0,FALSE,,"$104,989.00","$104,989.00",0,TRUE,FALSE,$23.52
,"200899 (구운김, 조미김)",2.08046,$31.97,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,882,WSM,Samoa,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2080.46,FALSE,8,kg,"2,080",FALSE,"2,080",FALSE,0,FALSE,,"$66,520.00","$66,520.00",0,TRUE,FALSE,$31.97
,"200899 (구운김, 조미김)",0.0526,$7.40,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,894,ZMB,Zambia,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52.6,FALSE,8,kg,53,FALSE,53,FALSE,0,FALSE,,$389.00,$389.00,0,TRUE,FALSE,$7.40
,"121221 (건조김, 마른김)",25300.84299,$10.80,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25300842.99,FALSE,8,kg,"25,300,843",FALSE,"25,300,843",FALSE,0,FALSE,,"$273,171,257.00","$273,171,257.00",0,FALSE,TRUE,$10.80
,"121221 (건조김, 마른김)",4.094,$23.41,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,31,AZE,Azerbaijan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4094,FALSE,8,kg,"4,094",FALSE,"4,094",FALSE,0,FALSE,,"$95,839.00","$95,839.00",0,TRUE,FALSE,$23.41
,"121221 (건조김, 마른김)",0.36,$15.42,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,32,ARG,Argentina,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360,FALSE,8,kg,360,FALSE,360,FALSE,0,FALSE,,"$5,550.00","$5,550.00",0,TRUE,FALSE,$15.42
,"121221 (건조김, 마른김)",142.56737,$7.40,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142567.37,FALSE,8,kg,"142,567",FALSE,"142,567",FALSE,0,FALSE,,"$1,055,694.00","$1,055,694.00",0,TRUE,FALSE,$7.40
,"121221 (건조김, 마른김)",6.239,$6.78,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,40,AUT,Austria,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6239,FALSE,8,kg,"6,239",FALSE,"6,239",FALSE,0,FALSE,,"$42,312.00","$42,312.00",0,TRUE,FALSE,$6.78
,"121221 (건조김, 마른김)",0.6565,$40.71,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,48,BHR,Bahrain,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,656.5,FALSE,8,kg,657,FALSE,657,FALSE,0,FALSE,,"$26,729.00","$26,729.00",0,TRUE,FALSE,$40.71
,"121221 (건조김, 마른김)",0.17297,$19.21,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,50,BGD,Bangladesh,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172.97,FALSE,8,kg,173,FALSE,173,FALSE,0,FALSE,,"$3,322.00","$3,322.00",0,TRUE,FALSE,$19.21
,"121221 (건조김, 마른김)",0.02718,$101.99,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27.18,FALSE,8,kg,27,FALSE,27,FALSE,0,FALSE,,"$2,772.00","$2,772.00",0,TRUE,FALSE,$101.99
,"121221 (건조김, 마른김)",0.05888,$10.95,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,64,BTN,Bhutan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58.88,FALSE,8,kg,59,FALSE,59,FALSE,0,FALSE,,$645.00,$645.00,0,TRUE,FALSE,$10.95
,"121221 (건조김, 마른김)",1.22277,$24.94,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1222.77,FALSE,8,kg,"1,223",FALSE,"1,223",FALSE,0,FALSE,,"$30,498.00","$30,498.00",0,TRUE,FALSE,$24.94
,"121221 (건조김, 마른김)",25.59448,$20.13,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25594.48,FALSE,8,kg,"25,594",FALSE,"25,594",FALSE,0,FALSE,,"$515,315.00","$515,315.00",0,TRUE,FALSE,$20.13
,"121221 (건조김, 마른김)",0.0165,$2.97,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,90,SLB,Solomon Isds,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16.5,FALSE,8,kg,17,FALSE,17,FALSE,0,FALSE,,$49.00,$49.00,0,TRUE,FALSE,$2.97
,"121221 (건조김, 마른김)",0.38734,$13.73,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,387.34,FALSE,8,kg,387,FALSE,387,FALSE,0,FALSE,,"$5,320.00","$5,320.00",0,TRUE,FALSE,$13.73
,"121221 (건조김, 마른김)",0.1505,$11.38,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150.5,FALSE,8,kg,151,FALSE,151,FALSE,0,FALSE,,"$1,712.00","$1,712.00",0,TRUE,FALSE,$11.38
,"121221 (건조김, 마른김)",5.2588,$14.76,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,104,MMR,Myanmar,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5258.8,FALSE,8,kg,"5,259",FALSE,"5,259",FALSE,0,FALSE,,"$77,629.00","$77,629.00",0,TRUE,FALSE,$14.76
,"121221 (건조김, 마른김)",4.55082,$7.12,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4550.82,FALSE,8,kg,"4,551",FALSE,"4,551",FALSE,0,FALSE,,"$32,406.00","$32,406.00",0,TRUE,FALSE,$7.12
,"121221 (건조김, 마른김)",116.38786,$8.21,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,116387.86,FALSE,8,kg,"116,388",FALSE,"116,388",FALSE,0,FALSE,,"$955,789.00","$955,789.00",0,TRUE,FALSE,$8.21
,"121221 (건조김, 마른김)",2.09661,$10.12,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,152,CHL,Chile,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2096.61,FALSE,8,kg,"2,097",FALSE,"2,097",FALSE,0,FALSE,,"$21,210.00","$21,210.00",0,TRUE,FALSE,$10.12
,"121221 (건조김, 마른김)",6840.559,$7.65,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6840559,FALSE,8,kg,"6,840,559",FALSE,"6,840,559",FALSE,0,FALSE,,"$52,311,679.00","$52,311,679.00",0,TRUE,FALSE,$7.65
,"121221 (건조김, 마른김)",10.6846,$26.18,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,170,COL,Colombia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10684.6,FALSE,8,kg,"10,685",FALSE,"10,685",FALSE,0,FALSE,,"$279,743.00","$279,743.00",0,TRUE,FALSE,$26.18
,"121221 (건조김, 마른김)",0.05126,$12.15,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,188,CRI,Costa Rica,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51.26,FALSE,8,kg,51,FALSE,51,FALSE,0,FALSE,,$623.00,$623.00,0,TRUE,FALSE,$12.15
,"121221 (건조김, 마른김)",0.42,$10.62,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,196,CYP,Cyprus,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,420,FALSE,8,kg,420,FALSE,420,FALSE,0,FALSE,,"$4,460.00","$4,460.00",0,TRUE,FALSE,$10.62
,"121221 (건조김, 마른김)",1.745,$13.25,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1745,FALSE,8,kg,"1,745",FALSE,"1,745",FALSE,0,FALSE,,"$23,121.00","$23,121.00",0,TRUE,FALSE,$13.25
,"121221 (건조김, 마른김)",0.016,$19.88,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,214,DOM,Dominican Rep.,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16,FALSE,8,kg,16,FALSE,16,FALSE,0,FALSE,,$318.00,$318.00,0,TRUE,FALSE,$19.88
,"121221 (건조김, 마른김)",23.48346,$17.27,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,251,FRA,France,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23483.46,FALSE,8,kg,"23,483",FALSE,"23,483",FALSE,0,FALSE,,"$405,458.00","$405,458.00",0,TRUE,FALSE,$17.27
,"121221 (건조김, 마른김)",15.16457,$9.80,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15164.57,FALSE,8,kg,"15,165",FALSE,"15,165",FALSE,0,FALSE,,"$148,688.00","$148,688.00",0,TRUE,FALSE,$9.80
,"121221 (건조김, 마른김)",0.0054,$58.33,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,288,GHA,Ghana,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.4,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,,$315.00,$315.00,0,TRUE,FALSE,$58.33
,"121221 (건조김, 마른김)",0.0111,$16.94,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,300,GRC,Greece,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.1,FALSE,8,kg,11,FALSE,11,FALSE,0,FALSE,,$188.00,$188.00,0,TRUE,FALSE,$16.94
,"121221 (건조김, 마른김)",5.75238,$9.11,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5752.38,FALSE,8,kg,"5,752",FALSE,"5,752",FALSE,0,FALSE,,"$52,429.00","$52,429.00",0,TRUE,FALSE,$9.11
,"121221 (건조김, 마른김)",2.72393,$3.02,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,320,GTM,Guatemala,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2723.93,FALSE,8,kg,"2,724",FALSE,"2,724",FALSE,0,FALSE,,"$8,232.00","$8,232.00",0,TRUE,FALSE,$3.02
,"121221 (건조김, 마른김)",0.0286,$6.26,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,332,HTI,Haiti,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28.6,FALSE,8,kg,29,FALSE,29,FALSE,0,FALSE,,$179.00,$179.00,0,TRUE,FALSE,$6.26
,"121221 (건조김, 마른김)",52.9546,$11.04,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52954.6,FALSE,8,kg,"52,955",FALSE,"52,955",FALSE,0,FALSE,,"$584,718.00","$584,718.00",0,TRUE,FALSE,$11.04
,"121221 (건조김, 마른김)",1.07333,$8.65,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1073.33,FALSE,8,kg,"1,073",FALSE,"1,073",FALSE,0,FALSE,,"$9,279.00","$9,279.00",0,TRUE,FALSE,$8.65
,"121221 (건조김, 마른김)",770.6133,$15.22,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,770613.3,FALSE,8,kg,"770,613",FALSE,"770,613",FALSE,0,FALSE,,"$11,729,235.00","$11,729,235.00",0,TRUE,FALSE,$15.22
,"121221 (건조김, 마른김)",2.13781,$8.91,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2137.81,FALSE,8,kg,"2,138",FALSE,"2,138",FALSE,0,FALSE,,"$19,048.00","$19,048.00",0,TRUE,FALSE,$8.91
,"121221 (건조김, 마른김)",1.4175,$39.26,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,376,ISR,Israel,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1417.5,FALSE,8,kg,"1,418",FALSE,"1,418",FALSE,0,FALSE,,"$55,650.00","$55,650.00",0,TRUE,FALSE,$39.26
,"121221 (건조김, 마른김)",0.015,$18.53,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15,FALSE,8,kg,15,FALSE,15,FALSE,0,FALSE,,$278.00,$278.00,0,TRUE,FALSE,$18.53
,"121221 (건조김, 마른김)",8181.451,$9.17,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8181451,FALSE,8,kg,"8,181,451",FALSE,"8,181,451",FALSE,0,FALSE,,"$75,060,170.00","$75,060,170.00",0,TRUE,FALSE,$9.17
,"121221 (건조김, 마른김)",52.97194,$15.19,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52971.94,FALSE,8,kg,"52,972",FALSE,"52,972",FALSE,0,FALSE,,"$804,662.00","$804,662.00",0,TRUE,FALSE,$15.19
,"121221 (건조김, 마른김)",0.448,$1.53,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,404,KEN,Kenya,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,448,FALSE,8,kg,448,FALSE,448,FALSE,0,FALSE,,$687.00,$687.00,0,TRUE,FALSE,$1.53
,"121221 (건조김, 마른김)",0.41397,$14.52,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,413.97,FALSE,8,kg,414,FALSE,414,FALSE,0,FALSE,,"$6,009.00","$6,009.00",0,TRUE,FALSE,$14.52
,"121221 (건조김, 마른김)",0.348659,$16.54,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,348.659,FALSE,8,kg,349,FALSE,349,FALSE,0,FALSE,,"$5,768.00","$5,768.00",0,TRUE,FALSE,$16.54
,"121221 (건조김, 마른김)",0.71069,$15.00,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,710.69,FALSE,8,kg,711,FALSE,711,FALSE,0,FALSE,,"$10,659.00","$10,659.00",0,TRUE,FALSE,$15.00
,"121221 (건조김, 마른김)",0.2136,$39.54,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,422,LBN,Lebanon,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,213.6,FALSE,8,kg,214,FALSE,214,FALSE,0,FALSE,,"$8,446.00","$8,446.00",0,TRUE,FALSE,$39.54
,"121221 (건조김, 마른김)",14.9299,$19.76,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,428,LVA,Latvia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14929.9,FALSE,8,kg,"14,930",FALSE,"14,930",FALSE,0,FALSE,,"$294,971.00","$294,971.00",0,TRUE,FALSE,$19.76
,"121221 (건조김, 마른김)",0.00225,$26.67,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,434,LBY,Libya,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.25,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,$60.00,$60.00,0,TRUE,FALSE,$26.67
,"121221 (건조김, 마른김)",95.0985,$17.95,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95098.5,FALSE,8,kg,"95,099",FALSE,"95,099",FALSE,0,FALSE,,"$1,707,167.00","$1,707,167.00",0,TRUE,FALSE,$17.95
,"121221 (건조김, 마른김)",17.26141,$14.93,,C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17261.41,FALSE,8,kg,"17,261",FALSE,"17,261",FALSE,0,FALSE,,"$257,725.00","$257,725.00",0,TRUE,FALSE,$14.93
