typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/kg)
PrimaryValue/weight"
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140,FALSE,8,kg,140,FALSE,140,FALSE,0,FALSE,,"$1,854.00","$1,854.00",0,TRUE,FALSE,$13.24
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27314.77,FALSE,8,kg,27314.77,FALSE,"27,315",FALSE,0,FALSE,,"$138,570.00","$138,570.00",0,TRUE,FALSE,$5.07
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63249.792,FALSE,8,kg,63249.792,FALSE,"63,250",FALSE,0,FALSE,,"$1,747,346.00","$1,747,346.00",0,FALSE,TRUE,$27.63
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1034.6,FALSE,8,kg,1034.6,FALSE,"1,035",FALSE,0,FALSE,,"$32,986.00","$32,986.00",0,TRUE,FALSE,$31.88
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2734.3,FALSE,8,kg,2734.3,FALSE,"2,734",FALSE,0,FALSE,,"$57,876.00","$57,876.00",0,TRUE,FALSE,$21.17
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.5,FALSE,8,kg,8.5,FALSE,9,FALSE,0,FALSE,,"$1,260.00","$1,260.00",0,TRUE,FALSE,$148.24
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50.4,FALSE,8,kg,50.4,FALSE,50,FALSE,0,FALSE,,"$1,244.00","$1,244.00",0,TRUE,FALSE,$24.68
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2128.92,FALSE,8,kg,2128.92,FALSE,"2,129",FALSE,0,FALSE,,"$59,317.00","$59,317.00",0,TRUE,FALSE,$27.86
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22464.68,FALSE,8,kg,22464.68,FALSE,"22,465",FALSE,0,FALSE,,"$603,878.00","$603,878.00",0,TRUE,FALSE,$26.88
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,,$80.00,$80.00,0,TRUE,FALSE,$16.00
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21.4,FALSE,8,kg,21.4,FALSE,21,FALSE,0,FALSE,,$958.00,$958.00,0,TRUE,FALSE,$44.77
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.28,FALSE,8,kg,0.28,FALSE,0,FALSE,0,FALSE,,$53.00,$53.00,0,TRUE,FALSE,$189.29
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58.8,FALSE,8,kg,58.8,FALSE,59,FALSE,0,FALSE,,"$1,250.00","$1,250.00",0,TRUE,FALSE,$21.26
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18977.92,FALSE,8,kg,18977.92,FALSE,"18,978",FALSE,0,FALSE,,"$591,672.00","$591,672.00",0,TRUE,FALSE,$31.18
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2366.77,FALSE,8,kg,2366.77,FALSE,"2,367",FALSE,0,FALSE,,"$92,273.00","$92,273.00",0,TRUE,FALSE,$38.99
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,,"$2,380.00","$2,380.00",0,TRUE,FALSE,$15.87
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60,FALSE,8,kg,60,FALSE,60,FALSE,0,FALSE,,$487.00,$487.00,0,TRUE,FALSE,$8.12
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13188.222,FALSE,8,kg,13188.222,FALSE,"13,188",FALSE,0,FALSE,,"$301,632.00","$301,632.00",0,TRUE,FALSE,$22.87
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2665729.061,FALSE,8,kg,2665729.061,FALSE,"2,665,729",FALSE,0,FALSE,,"$54,430,604.00","$54,430,604.00",0,FALSE,TRUE,$20.42
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,116,KHM,Cambodia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,,$183.00,$183.00,0,TRUE,FALSE,$36.60
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1761.552,FALSE,8,kg,1761.552,FALSE,"1,762",FALSE,0,FALSE,,"$62,790.00","$62,790.00",0,TRUE,FALSE,$35.64
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39500,FALSE,8,kg,39500,FALSE,"39,500",FALSE,0,FALSE,,"$575,720.00","$575,720.00",0,TRUE,FALSE,$14.58
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1747,FALSE,8,kg,1747,FALSE,"1,747",FALSE,0,FALSE,,"$46,989.00","$46,989.00",0,TRUE,FALSE,$26.90
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,195,FALSE,8,kg,195,FALSE,195,FALSE,0,FALSE,,"$8,264.00","$8,264.00",0,TRUE,FALSE,$42.38
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2223158,FALSE,8,kg,2223158,FALSE,"2,223,158",FALSE,0,FALSE,,"$43,891,769.00","$43,891,769.00",0,TRUE,FALSE,$19.74
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,563,FALSE,8,kg,563,FALSE,563,FALSE,0,FALSE,,"$14,187.00","$14,187.00",0,TRUE,FALSE,$25.20
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90170,FALSE,8,kg,90170,FALSE,"90,170",FALSE,0,FALSE,,"$1,971,384.00","$1,971,384.00",0,TRUE,FALSE,$21.86
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2927,FALSE,8,kg,2927,FALSE,"2,927",FALSE,0,FALSE,,"$99,566.00","$99,566.00",0,TRUE,FALSE,$34.02
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12172.409,FALSE,8,kg,12172.409,FALSE,"12,172",FALSE,0,FALSE,,"$437,344.00","$437,344.00",0,TRUE,FALSE,$35.93
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236340,FALSE,8,kg,236340,FALSE,"236,340",FALSE,0,FALSE,,"$5,238,032.00","$5,238,032.00",0,TRUE,FALSE,$22.16
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1543,FALSE,8,kg,1543,FALSE,"1,543",FALSE,0,FALSE,,"$30,338.00","$30,338.00",0,TRUE,FALSE,$19.66
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,655.47,FALSE,8,kg,655.47,FALSE,655,FALSE,0,FALSE,,"$20,227.00","$20,227.00",0,TRUE,FALSE,$30.86
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54991.63,FALSE,8,kg,54991.63,FALSE,"54,992",FALSE,0,FALSE,,"$2,033,811.00","$2,033,811.00",0,TRUE,FALSE,$36.98
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94871.393,FALSE,8,kg,94871.393,FALSE,"94,871",FALSE,0,FALSE,,"$2,399,619.00","$2,399,619.00",0,FALSE,TRUE,$25.29
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,580.8,FALSE,8,kg,580.8,FALSE,581,FALSE,0,FALSE,,"$19,290.00","$19,290.00",0,TRUE,FALSE,$33.21
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1711.1,FALSE,8,kg,1711.1,FALSE,"1,711",FALSE,0,FALSE,,"$65,177.00","$65,177.00",0,TRUE,FALSE,$38.09
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,225,FALSE,8,kg,225,FALSE,225,FALSE,0,FALSE,,"$13,338.00","$13,338.00",0,TRUE,FALSE,$59.28
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.6,FALSE,8,kg,3.6,FALSE,4,FALSE,0,FALSE,,$2.00,$2.00,0,TRUE,FALSE,$0.56
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,943.4,FALSE,8,kg,943.4,FALSE,943,FALSE,0,FALSE,,"$13,697.00","$13,697.00",0,TRUE,FALSE,$14.52
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1166.42,FALSE,8,kg,1166.42,FALSE,"1,166",FALSE,0,FALSE,,"$34,595.00","$34,595.00",0,TRUE,FALSE,$29.66
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59505.6,FALSE,8,kg,59505.6,FALSE,"59,506",FALSE,0,FALSE,,"$1,328,224.00","$1,328,224.00",0,TRUE,FALSE,$22.32
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,8,kg,50,FALSE,50,FALSE,0,FALSE,,"$1,068.00","$1,068.00",0,TRUE,FALSE,$21.36
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,206.2,FALSE,8,kg,206.2,FALSE,206,FALSE,0,FALSE,,"$4,444.00","$4,444.00",0,TRUE,FALSE,$21.55
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23.1,FALSE,8,kg,23.1,FALSE,23,FALSE,0,FALSE,,"$1,512.00","$1,512.00",0,TRUE,FALSE,$65.45
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300,FALSE,8,kg,300,FALSE,300,FALSE,0,FALSE,,"$10,607.00","$10,607.00",0,TRUE,FALSE,$35.36
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,$300.00,$300.00,0,TRUE,FALSE,$150.00
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3277,FALSE,8,kg,3277,FALSE,"3,277",FALSE,0,FALSE,,"$68,790.00","$68,790.00",0,TRUE,FALSE,$20.99
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,159.743,FALSE,8,kg,159.743,FALSE,160,FALSE,0,FALSE,,"$5,148.00","$5,148.00",0,TRUE,FALSE,$32.23
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90.4,FALSE,8,kg,90.4,FALSE,90,FALSE,0,FALSE,,"$3,297.00","$3,297.00",0,TRUE,FALSE,$36.47
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4100,FALSE,8,kg,4100,FALSE,"4,100",FALSE,0,FALSE,,"$29,695.00","$29,695.00",0,TRUE,FALSE,$7.24
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120,FALSE,8,kg,120,FALSE,120,FALSE,0,FALSE,,"$4,918.00","$4,918.00",0,TRUE,FALSE,$40.98
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22407.03,FALSE,8,kg,22407.03,FALSE,"22,407",FALSE,0,FALSE,,"$795,517.00","$795,517.00",0,TRUE,FALSE,$35.50
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230060.917,FALSE,8,kg,230060.917,FALSE,"230,061",FALSE,0,FALSE,,"$457,241.00","$457,241.00",0,FALSE,TRUE,$1.99
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2609,FALSE,8,kg,2609,FALSE,"2,609",FALSE,0,FALSE,,"$39,758.00","$39,758.00",0,TRUE,FALSE,$15.24
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,276.2,FALSE,8,kg,276.2,FALSE,276,FALSE,0,FALSE,,"$12,056.00","$12,056.00",0,TRUE,FALSE,$43.65
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,152,CHL,Chile,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.2,FALSE,8,kg,72.2,FALSE,72,FALSE,0,FALSE,,"$1,007.00","$1,007.00",0,TRUE,FALSE,$13.95
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,208301,FALSE,8,kg,208301,FALSE,"208,301",FALSE,0,FALSE,,"$210,567.00","$210,567.00",0,TRUE,FALSE,$1.01
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,276,DEU,Germany,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.24,FALSE,8,kg,54.24,FALSE,54,FALSE,0,FALSE,,"$1,056.00","$1,056.00",0,TRUE,FALSE,$19.47
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8,FALSE,8,kg,8,FALSE,8,FALSE,0,FALSE,,$477.00,$477.00,0,TRUE,FALSE,$59.63
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.417,FALSE,8,kg,29.417,FALSE,29,FALSE,0,FALSE,,$381.00,$381.00,0,TRUE,FALSE,$12.95
C,A,20230101,2023,52,2023,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.44,FALSE,8,kg,13.44,FALSE,13,FALSE,0,FALSE,,$132.00,$132.00,0,TRUE,FALSE,$9.82
