typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/kg)
PrimaryValue/weight"
C,A,20210101,2021,52,2021,144,LKA,Sri Lanka,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,$21.63 ,$0.00 ,$21.63 ,0,TRUE,FALSE,$10.81 
C,A,20210101,2021,52,2021,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,$46.88 ,$44.00 ,$46.88 ,0,FALSE,TRUE,$23.44 
C,A,20210101,2021,52,2021,152,CHL,Chile,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,$46.88 ,$44.00 ,$46.88 ,0,TRUE,FALSE,$23.44 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,84576,FALSE,8,kg,84576,FALSE,"84,576",FALSE,0,FALSE,"$3,564,639.00 ",,"$3,564,639.00 ",0,FALSE,TRUE,$42.15 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,36,AUS,Australia,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38234,FALSE,8,kg,38234,FALSE,"38,234",FALSE,0,FALSE,"$2,417,699.00 ",,"$2,417,699.00 ",0,TRUE,FALSE,$63.23 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9628,FALSE,8,kg,9628,FALSE,"9,628",FALSE,0,FALSE,"$133,145.00 ",,"$133,145.00 ",0,TRUE,FALSE,$13.83 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,8,kg,11,FALSE,11,FALSE,0,FALSE,$544.00 ,,$544.00 ,0,TRUE,FALSE,$49.45 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17584,FALSE,8,kg,17584,FALSE,"17,584",FALSE,0,FALSE,"$22,110.00 ",,"$22,110.00 ",0,TRUE,FALSE,$1.26 
C,A,20210101,2021,52,2021,156,CHN,China,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,160557 (가공),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19119,FALSE,8,kg,19119,FALSE,"19,119",FALSE,0,FALSE,"$991,141.00 ",,"$991,141.00 ",0,TRUE,FALSE,$51.84 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (냉장),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,527,FALSE,8,kg,527,FALSE,527,FALSE,0,FALSE,"$5,156.38 ",,"$5,156.38 ",0,FALSE,TRUE,$9.78 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,251,FRA,France,0,W00,World,H5,HS,TRUE,030781 (냉장),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161,FALSE,8,kg,161,FALSE,161,FALSE,0,FALSE,"$1,247.07 ",,"$1,247.07 ",0,FALSE,TRUE,$7.75 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,030781 (냉장),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360,FALSE,8,kg,360,FALSE,360,FALSE,0,FALSE,"$3,867.93 ",,"$3,867.93 ",0,FALSE,TRUE,$10.74 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,030781 (냉장),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6,FALSE,8,kg,6,FALSE,6,FALSE,0,FALSE,$41.38 ,,$41.38 ,0,FALSE,TRUE,$6.90 
C,A,20210101,2021,52,2021,242,FJI,Fiji,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (냉동),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,385,FALSE,8,kg,385,FALSE,385,FALSE,0,FALSE,"$1,967.03 ",$0.00 ,"$1,967.03 ",0,FALSE,TRUE,$5.11 
C,A,20210101,2021,52,2021,242,FJI,Fiji,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,030781 (냉동),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,385,FALSE,8,kg,385,FALSE,385,FALSE,0,FALSE,"$1,967.03 ",$0.00 ,"$1,967.03 ",0,TRUE,FALSE,$5.11 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (냉동),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,"$4,980.52 ",$0.00 ,"$4,980.52 ",0,FALSE,TRUE,$33.20 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,030781 (냉동),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,"$4,980.52 ",$0.00 ,"$4,980.52 ",0,FALSE,TRUE,$33.20 
C,A,20210101,2021,52,2021,222,SLV,El Salvador,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344.28,FALSE,8,kg,344.28,FALSE,344,FALSE,0,FALSE,$714.93 ,$0.00 ,$714.93 ,0,FALSE,TRUE,$2.08 
C,A,20210101,2021,52,2021,222,SLV,El Salvador,M,Import,320,GTM,Guatemala,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344.28,FALSE,8,kg,344.28,FALSE,344,FALSE,0,FALSE,$714.93 ,$0.00 ,$714.93 ,0,TRUE,FALSE,$2.08 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3827.9,FALSE,8,kg,3827.9,FALSE,"3,828",FALSE,0,FALSE,"$27,241.06 ",,"$27,241.06 ",0,FALSE,TRUE,$7.12 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,152,CHL,Chile,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1288,FALSE,8,kg,1288,FALSE,"1,288",FALSE,0,FALSE,"$5,467.50 ",,"$5,467.50 ",0,FALSE,TRUE,$4.24 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,$38.33 ,,$38.33 ,0,FALSE,TRUE,$19.17 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,440,LTU,Lithuania,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,628,FALSE,8,kg,628,FALSE,628,FALSE,0,FALSE,"$3,407.90 ",,"$3,407.90 ",0,FALSE,TRUE,$5.43 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,436,FALSE,8,kg,436,FALSE,436,FALSE,0,FALSE,"$4,046.84 ",,"$4,046.84 ",0,FALSE,TRUE,$9.28 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,$733.27 ,,$733.27 ,0,FALSE,TRUE,$4.89 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1043.9,FALSE,8,kg,1043.9,FALSE,"1,044",FALSE,0,FALSE,"$11,639.56 ",,"$11,639.56 ",0,FALSE,TRUE,$11.15 
C,A,20210101,2021,52,2021,233,EST,Estonia,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,280,FALSE,8,kg,280,FALSE,280,FALSE,0,FALSE,"$1,907.66 ",,"$1,907.66 ",0,FALSE,TRUE,$6.81 
C,A,20210101,2021,52,2021,242,FJI,Fiji,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13732.4,FALSE,8,kg,13732.4,FALSE,"13,732",FALSE,0,FALSE,"$34,869.52 ",$0.00 ,"$34,869.52 ",0,FALSE,TRUE,$2.54 
C,A,20210101,2021,52,2021,242,FJI,Fiji,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13252.4,FALSE,8,kg,13252.4,FALSE,"13,252",FALSE,0,FALSE,"$33,134.31 ",$0.00 ,"$33,134.31 ",0,TRUE,FALSE,$2.50 
C,A,20210101,2021,52,2021,242,FJI,Fiji,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,480,FALSE,8,kg,480,FALSE,480,FALSE,0,FALSE,"$1,735.22 ",$0.00 ,"$1,735.22 ",0,TRUE,FALSE,$3.62 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1285,FALSE,8,kg,1285,FALSE,"1,285",FALSE,0,FALSE,"$64,082.05 ",$0.00 ,"$64,082.05 ",0,FALSE,TRUE,$49.87 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,$280.31 ,$0.00 ,$280.31 ,0,FALSE,TRUE,$28.03 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,8,kg,1000,FALSE,"1,000",FALSE,0,FALSE,"$53,181.92 ",$0.00 ,"$53,181.92 ",0,FALSE,TRUE,$53.18 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70,FALSE,8,kg,70,FALSE,70,FALSE,0,FALSE,"$1,847.44 ",$0.00 ,"$1,847.44 ",0,FALSE,TRUE,$26.39 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,352,ISL,Iceland,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,$14.19 ,$0.00 ,$14.19 ,0,FALSE,TRUE,$14.19 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,$364.28 ,$0.00 ,$364.28 ,0,FALSE,TRUE,$182.14 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,$28.39 ,$0.00 ,$28.39 ,0,FALSE,TRUE,$28.39 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,8,kg,11,FALSE,11,FALSE,0,FALSE,$81.61 ,$0.00 ,$81.61 ,0,FALSE,TRUE,$7.42 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,"$7,752.86 ",$0.00 ,"$7,752.86 ",0,FALSE,TRUE,$51.69 
C,A,20210101,2021,52,2021,246,FIN,Finland,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40,FALSE,8,kg,40,FALSE,40,FALSE,0,FALSE,$531.05 ,$0.00 ,$531.05 ,0,FALSE,TRUE,$13.28 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,736601.453,TRUE,-1,N/A,0,FALSE,"736,601",TRUE,0,FALSE,"$5,500,781.53 ",,"$5,500,781.53 ",6,FALSE,TRUE,$7.47 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18620,FALSE,8,kg,18620,FALSE,"18,620",FALSE,0,FALSE,"$101,371.18 ",,"$101,371.18 ",0,FALSE,TRUE,$5.44 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.624,TRUE,-1,N/A,0,FALSE,1,TRUE,0,FALSE,$4.66 ,,$4.66 ,6,FALSE,TRUE,$7.46 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,191,HRV,Croatia,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2360,FALSE,8,kg,2360,FALSE,"2,360",FALSE,0,FALSE,"$19,994.95 ",,"$19,994.95 ",0,FALSE,TRUE,$8.47 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1440,FALSE,8,kg,1440,FALSE,"1,440",FALSE,0,FALSE,"$28,927.76 ",,"$28,927.76 ",0,FALSE,TRUE,$20.09 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2145,FALSE,8,kg,2145,FALSE,"2,145",FALSE,0,FALSE,"$16,583.71 ",,"$16,583.71 ",0,FALSE,TRUE,$7.73 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,372,IRL,Ireland,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50020,FALSE,8,kg,50020,FALSE,"50,020",FALSE,0,FALSE,"$374,739.76 ",,"$374,739.76 ",0,FALSE,TRUE,$7.49 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,380,ITA,Italy,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1326,FALSE,8,kg,1326,FALSE,"1,326",FALSE,0,FALSE,"$22,942.43 ",,"$22,942.43 ",0,FALSE,TRUE,$17.30 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,388,JAM,Jamaica,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53496,FALSE,8,kg,53496,FALSE,"53,496",FALSE,0,FALSE,"$1,007,447.06 ",,"$1,007,447.06 ",0,FALSE,TRUE,$18.83 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.549,TRUE,-1,N/A,0,FALSE,3,TRUE,0,FALSE,$54.52 ,,$54.52 ,6,FALSE,TRUE,$21.39 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39538,FALSE,8,kg,39538,FALSE,"39,538",FALSE,0,FALSE,"$275,925.65 ",,"$275,925.65 ",0,FALSE,TRUE,$6.98 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,$49.16 ,,$49.16 ,0,FALSE,TRUE,$16.39 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,579,NOR,Norway,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300,FALSE,8,kg,300,FALSE,300,FALSE,0,FALSE,"$8,098.27 ",,"$8,098.27 ",0,FALSE,TRUE,$26.99 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23467,FALSE,8,kg,23467,FALSE,"23,467",FALSE,0,FALSE,"$95,823.62 ",,"$95,823.62 ",0,FALSE,TRUE,$4.08 
C,A,20210101,2021,52,2021,251,FRA,France,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,030781 (건조),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2097,FALSE,8,kg,2097,FALSE,"2,097",FALSE,0,FALSE,"$22,999.63 ",,"$22,999.63 ",0,FALSE,TRUE,$10.97 
